id,genre,track_name,artist_name,valence,energy
131l5GkXPIk81bxihGypPt,disco,Uncover,Zara Larsson,0.312,0.456
56QCGK2tyUmlma8k94zLal,disco,Miami 2 Ibiza,Swedish House Mafia,0.653,0.936
1CmmRxVeqXDdqbSoPy1XgV,disco,She Doesn't Mind,Sean Paul,0.622,0.776
2m0M7YqCy4lXfedh18qd8N,disco,Into the Groove,Madonna,0.804,0.856
5prTs2HAw2G4idHZyeFp8o,disco,Total Eclipse of the Heart,Bonnie Tyler,0.184,0.658
6hDH3YWFdcUNQjubYztIsG,disco,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,0.605,0.853
3lgVZfcE2ajm6AfRXGzs74,disco,On The Radio,Donna Summer,0.655,0.682
1tJtx09XQnxaynZLOaTNfZ,disco,Car Wash,Rose Royce,0.608,0.706
1CrxDKnx34D9zoAIvf7B9H,disco,Womanizer,Britney Spears,0.235,0.695
4r8hRPbidDIoDPphxi78aY,disco,I Got U,Duke Dumont,0.42,0.756
4kjgGgDbNN4nR3OZYuRkUe,disco,All Night Long (All Night),Lionel Richie,0.805,0.556
0sIRzT2Yk5hBIsqWr0U5oU,disco,Hot - Play & Win Radio Version,Various Artists,0.468,0.945
2d8D7uk3tbAThjRkdfrx9c,disco,Voyage voyage,Desireless,0.838,0.913
70cTMpcgWMcR18t9MRJFjB,disco,I Gotta Feeling,Black Eyed Peas,0.61,0.766
2cDDOxigaHr1I2eevlvxV6,disco,What Are Words,Chris Medina,0.38,0.252
3zYpRGnnoegSpt3SguSo3W,disco,Off the Wall,Michael Jackson,0.921,0.595
3lZpRrikvXTFli0qyU7Q9q,disco,Rappers Delight,Various Artists,0.764,0.798
4bi73jCM02fMpkI11Lqmfe,disco,Ai Se Eu Te Pego - Live,Michel Teló,0.834,0.937
7rHAd5tANXfWBgVuBDdJhS,disco,Get Back (Asap),Alexandra Stan,0.719,0.914
3r04p85xiJh9Wqk59YDYdc,disco,OMG,Usher,0.326,0.745
4qx9tkk4gdaJtUt6C2kWYv,disco,Don't Stop 'Til You Get Enough - 2003 Edit,Michael Jackson,0.936,0.932
0kPeymTUiaidv48eRrMISu,disco,Bette Davis Eyes,Kim Carnes,0.56,0.541
31UBcyZkwJRy2ZV5XpMlxh,disco,Lady Bump,Penny McLean,0.965,0.511
7sm3orGGwNFqmWFSPRl8eT,disco,Give It Up,KC & The Sunshine Band,0.841,0.654
1S4ENupfwIqYUPM2sgCief,disco,More Than Friends (feat. Daddy Yankee),INNA,0.953,0.825
2rgqPSIRAfaO2MGo9smdSX,disco,Dancing Queen,ABBA,0.71,0.933
1k7Vaz8njTPyofg7I9VKvh,disco,Can’t Get Enough Of Your Love Babe,Various Artists,0.778,0.79
5Z8CCpCTexeH36waq0T74y,disco,Beautiful People - Radio Edit,Chris Brown,0.588,0.807
32OWobmyAz8J2qA8iWekyS,disco,Mistletoe,Justin Bieber,0.881,0.543
27m1soUndRthrAA1ediOXn,disco,I Heard It Through The Grapevine,Marvin Gaye,0.679,0.324
2UVLuddklEVak5PXgC7baA,disco,Groove Is in the Heart,Deee-Lite,0.924,0.881
5T9Kx7b2NrZdHiEshXdDrK,disco,Tonight (I'm Fuckin' You),Enrique Iglesias,0.251,0.875
71qyLm28k81A65mr5k6koZ,disney,Message from the Blue Fairy,Various Artists,0.057,0.222
6LiwSylyzXNHuCmvvGQ6pm,disney,Stay Awake,Thomas Newman,0.0367,0.0993
2ybG7j6iMJ6cbbDwqKyvc1,disney,For the First Time in Forever - Instrumental Karaoke,Various Artists,0.244,0.319
7cX2nwvVfWW3bfScg2f15K,disney,Out There,Various Artists,0.204,0.184
5WZ9WgwWPlPNt5FNFAFvkd,disney,The Prophecy,Various Artists,0.038,0.398
4rlWtsOCfxD8u1aCbbaHHp,disney,Life Is A Highway,Rascal Flatts,0.581,0.933
4hG3GvkdJN4hrGSMg33IpM,disney,Es La Noche Del Amor,Various Artists,0.514,0.289
0G71WvIkF2K6HViJeFvOcM,disney,See You Again,Hannah Montana,0.801,0.911
4qWeogRztpa0n6NnQoZaln,disney,When There Was Me and You,Various Artists,0.244,0.746
1m1lMBFsQmFHNEceXYHL0K,disney,Son of Man,Various Artists,0.677,0.863
2hmX7OquuyHXFphptTW68R,disney,I Just Can't Wait To Be King,Various Artists,0.829,0.62
1jwpYPxv9ZMVNDg4B9xkPT,disney,"Through the Zoo/A Log Puller - From ""Lady and the Tramp""/Score",Various Artists,0.361,0.0305
5t50ooI7mDCoexomo6Gcqu,disney,High Adventure - Demo,Various Artists,0.398,0.631
5dDLa2HhSwqoQUULN4Llsd,disney,"The Hun's Attack - From ""Mulan""/Score",Various Artists,0.0952,0.248
32aOjaEqd5qEYGi4fq35dF,disney,Oliver & Company: Why Should I Worry,Animation Soundtrack Ensemble,0.895,0.679
3mqVIQLXrKnJnCXe65aAsU,disney,"Sulley Scares Boo - From ""Monsters, Inc.""/Score",Randy Newman,0.0386,0.181
5zhBhWQcHsvycF83yvIAzC,disney,Opening - (The Nightmare Before Christmas),Various Artists,0.56,0.286
67Ncj91cpL65IR1ZVQUcz1,disney,Rio Abajo,Various Artists,0.292,0.263
75a5fcQSduYyC93gXtgGhk,disney,Like Me,Various Artists,0.715,0.874
0unE30Ni1mCtJ3ouixiwlB,disney,Something About the Sunshine,Various Artists,0.782,0.794
1TqRPYCC8EeC10UGtLFD6l,disney,"Council Meeting - From ""Pocahontas""/Score",Various Artists,0.036,0.11
5QzkQYgJtGkwhVopji1BdR,disney,"Poor Aurora / Sleeping Beauty - From ""Sleeping Beauty""/Soundtrack Version",Various Artists,0.0398,0.0634
2JQRlt3HpTCpRvcfDsbwic,disney,This Is Me,Various Artists,0.58,0.822
7KVulrANOAYwDZ2YTqQtzV,disney,"It Has A Ribbon/Lady To Bed/A Few Mornings Later - From ""Lady and the Tramp""/Score",Various Artists,0.163,0.0526
1pyzBmLqFSdl8S5OMmOXak,disney,"Woody's Gone - From ""Toy Story""/Score",Randy Newman,0.0395,0.18
6osFf87BM0y0AFd5nSRjzr,disney,"Pavement Artist - From ""Mary Poppins""/Soundtrack Version",Various Artists,0.251,0.0585
3M8sQntUIHcTEmMegsgvW3,disney,Foolproof,Thomas Newman,0.0799,0.445
37joprjC1wH7VxMl05fCQy,disney,The Walrus and the Carpenter,Various Artists,0.721,0.382
0WGBPWQ94oOpbCKkIM9Fgb,disney,Jungle Beat,Various Artists,0.215,0.121
3tg5qQYoC7FarLuEZchaZm,disney,"A Girl Worth Fighting For (Redux) - From ""Mulan II""/Soundtrack Version",Various Artists,0.783,0.529
6qD0ytUzmF1KWjyDftp4NX,disney,"McQueen and Sally - From ""Cars""",Various Artists,0.0793,0.412
6KyJ11ormXPDOfVUFUpE2d,disney,Hooray! She Stays - Score,Various Artists,0.259,0.0905
0q6ku8ljaOYoxs80gYrW8r,disney,This is Our Song,Various Artists,0.394,0.626
32ipUeXpSgP67D7fqlgOIQ,disney,Overture - Jungle Book,Various Artists,0.151,0.16
7bA1DHtoJAvqyL42gHwOLa,disney,Stuck On You,Elvis Presley,0.96,0.678
5LiW25vFN2BzrceU27R8qy,disney,Here I Am,Various Artists,0.449,0.788
0RQEhytydKBBuKyAoZc2Ng,disney,Kids of the Future,Jonas Brothers,0.762,0.93
2eUJO2pyQobXtdldXXUlTn,disney,"This Is Gonna Be Good - From ""The Princess and the Frog""/Score",Various Artists,0.0625,0.196
7eM2rTRZ7DkpdsKjGC5qYd,disney,"Through The Castle - From ""Brave""/Score",Various Artists,0.14,0.0942
70b5Sq3ePOu3Gqg0hjlOtR,disney,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",Various Artists,0.43,0.411
3R420kXHnoeF3PnpS0YsH0,disney,Makin' Pies - Score,Various Artists,0.107,0.228
4VCexsNDyC2j8ZrY34RwV0,disney,Jack's Lament,Various Artists,0.196,0.242
2nTBTPGYLra1MLnrZ4i4CY,disney,A Billion Hits,Austin Moon,0.966,0.901
3wWsBaZJ9tlJss9iZ2HPAA,disney,Use Your Head,Various Artists,0.0897,0.181
0fwPpZRks3445e4Gq0s0n1,disney,It Had to Be Snow - Score Demo,Various Artists,0.0309,0.0189
03xWMkKEbeO4SnylA53ipj,disney,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",Various Artists,0.385,0.42
7egiYyTeKkzTxymVo0mPj8,disney,"I Wan'na Be Like You (The Monkey Song) - From ""The Jungle Book"" / Soundtrack Version",Various Artists,0.783,0.42
0okvHZIwxmGuJZN3Mrxgme,disney,It's A Girl - Score,Various Artists,0.204,0.0438
195Ic4yPV2ITlcvmQbwWQC,disney,"What a Dog/He's a Tramp - From ""Lady and the Tramp""/Soundtrack Version",Various Artists,0.264,0.186
4a9HPrS0w0irIE677Cu1T7,disney,Belle Reprise - Soundtrack,Various Artists,0.27,0.0847
20GJ94KHYugkULE81t7t4e,disney,"Someone's Waiting for You - From ""The Rescuers""/Soundtrack Version",Various Artists,0.168,0.141
4orPkQLhT8aye5SNHJIO64,disney,Brothers Under The Sun - Soundtrack Version,Bryan Adams,0.127,0.337
6Cm2obgFRdd1IcTR6FnbiS,disney,"Go the Distance - From ""Hercules"" / Soundtrack Version",Various Artists,0.193,0.122
2fsMkc3mBfbbAaznS9aGFK,disney,"Through the Snow / Shelter - From ""101 Dalmatians""/Score Version",Various Artists,0.248,0.117
3BHxMGVE3tN2dZsVU1l487,disney,"Let's Go Fly a Kite - From ""Mary Poppins""/Soundtrack Version",Various Artists,0.547,0.142
3azDYs913yQFx08IKWxQ1k,disney,"Narissa Arrives - From ""Enchanted""/Score",Various Artists,0.368,0.6
2Sovh03ENcoG1RYGK2MPPo,disney,"Just Around the Riverbend - From ""Pocahontas"" / Soundtrack Version",Various Artists,0.262,0.217
2EIlfpEtJM09zDmqHuTT2R,disney,"School - From ""Monsters, Inc.""/Score",Randy Newman,0.125,0.342
3liiZRlJxa8GeLUgWMoIeu,disney,"Once Upon a Dream - From ""Maleficent"" / Pop Version",Lana Del Rey,0.167,0.274
4LwrgltRSrddxeyhIPSoqa,disney,"Start of Something New - From ""High School Musical""/Soundtrack Version",Various Artists,0.234,0.754
38oHr9Ujk0tSBa0W71vVGJ,disney,What Time Is It,Various Artists,0.652,0.924
0bTnB8YDYijhQbSWwpQYDU,disney,"Let It Go - From ""Frozen / Single Version",Various Artists,0.215,0.624
0yclrJ4QJquwTXgyr35F1Q,disney,"A British Bank (The Life I Lead) - From ""Mary Poppins""/Soundtrack Version",Various Artists,0.599,0.264
7joekz6jMhNuj3EQhyKsm2,disney,I'm Late,Various Artists,0.864,0.413
4g8iLOYZkVM2ggzpyE78J7,disney,"Execution - From ""Pocahontas""/Score",Various Artists,0.0675,0.146
5WKxcFnCO244tMnVElhFuk,disney,"An Unusual Prince / Once Upon A Dream - From ""Sleeping Beauty""/Soundtrack Version",Various Artists,0.208,0.247
3XFkhxO5jo2hBOWNzIQ9UB,disney,"So Close - From ""Enchanted""/Soundtrack Version",Various Artists,0.19,0.244
2JWfLVF2Hrih8xYKrsYoEc,disney,All Drains Lead To The Ocean,Thomas Newman,0.258,0.155
4D7qjCFBUSleoTGevgVZxn,disney,"The Burned-Out Village - From ""Mulan""/Score",Various Artists,0.0376,0.0621
3A7C909LqLHKAtKHT0cKYN,disney,"Supercalifragilisticexpialidocious - From ""Mary Poppins""/Soundtrack Version",Various Artists,0.934,0.667
0e9yNhxYfJul6sQ8Cizr1B,disney,The Climb,Various Artists,0.396,0.594
6V58LMEeGuOfLkCRJKnItb,disney,Two Worlds,Various Artists,0.382,0.701
13AJcgJnuPMNVRpWkEjEis,disney,"Going Away/Aunt Sarah - From ""Lady and the Tramp""/Score",Various Artists,0.147,0.111
4MazWFUPJlBtKhcC6smJIk,disney,Humiliation,Various Artists,0.0358,0.245
4bDPAI0FJyimc8drS1zfLH,disney,Mt. Wannahockaloogie,Thomas Newman,0.0639,0.0916
3bb5x64leZ4uIdfAEyJWy6,disney,"Buzz - From ""Toy Story""/Score",Randy Newman,0.0755,0.195
6BfOhpHADzrvKN2kMPTMPv,disney,"I'm Still Here (Jim's Theme) - From ""Treasure Planet""/Soundtrack Version",James Newton Howard,0.33,0.597
50KvpA0IscNtVZqjWNUk44,disney,Whom Did You Expect,Various Artists,0.202,0.0269
7bG6SQBGZthPDG5QJL5Gf7,disney,"In Summer - From ""Frozen""/Soundtrack Version",Various Artists,0.684,0.342
45RmMaxyGkQG7HNp5SKxoK,disney,Into The Sunlight,Various Artists,0.0789,0.058
5Avti103uTSzu4qqGGyQti,disney,No Way Out (Theme from Brother Bear),Phil Collins,0.0694,0.0956
7MNzGfzzVOcJkF4y2qav9w,disney,A Special Sort Of Death - Score,Various Artists,0.124,0.128
4T9Jpft8jvZAP57aE3VdCt,disney,"Down in New Orleans - From ""The Princess and the Frog""/Soundtrack Version",Various Artists,0.705,0.676
7Dt1tLDcuY7rwvzXICUz7q,disney,School Of Fish,Thomas Newman,0.241,0.16
3Dupb5AcaVFErlSSfl3szW,disney,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",Various Artists,0.453,0.471
4qKDjmz094Bu2wMepNuwVN,disney,"Main Title / Once Upon A Dream / Prologue - From ""Sleeping Beauty""/Soundtrack Version",Various Artists,0.143,0.138
7owgJPlPgrcihuk20i9uDp,disney,Off To The Museum,Various Artists,0.0363,0.147
3sT37kCEpxM1zQ8s98i7ps,disney,"Get'cha Head In The Game - From ""High School Musical""/Soundtrack Version",Various Artists,0.533,0.897
1QJhOXsWekCYPQYA2qnqFM,disney,To the Rescue,Various Artists,0.125,0.141
3BoaBZQsCU12IEEJeficPS,disney,A Guy Like You,Various Artists,0.441,0.181
1rgitjWzW0DP2CDrJns5MK,disney,Rumor Has It / Hangman's Tree,Various Artists,0.28,0.0927
4u7zcsIpnRoQ92X8rdwdbN,disney,Double Take,Austin Moon,0.885,0.897
2DigoxQc8wN6JL2TtSHJdH,disney,"Wedding Announcement - From ""The Little Mermaid""/Score",Various Artists,0.137,0.0795
5q8Dkw2v38Hq9MNsqzLR3E,disney,Upendi,Various Artists,0.749,0.54
1ZlwVYK7Qufssn2Ca70u8S,disney,"Gonna Take You There - From ""The Princess and the Frog""/Soundtrack Version",Various Artists,0.659,0.897
5AyTdLBYQCsqV9DMGCp3mV,disney,"Sunday/The Rat/Morning Paper - From ""Lady and the Tramp""/Score",Various Artists,0.739,0.232
4qVSyGiICIwwB5w8qcNryb,drum-and-bass,Lost Cause,Noisia,0.11,0.971
6uRvOZVsMdmikvm3fFcx6l,drum-and-bass,Bright Lights,Various Artists,0.306,0.96
17inwj6HKlbKGapTKozMap,drum-and-bass,Therapy (Remix),Various Artists,0.0981,0.976
7toWjdlIqtXqX09ZAKg8bl,drum-and-bass,Get Ready (All Junglists),Rebel MC,0.332,0.86
5YOkYOAFRCSFTHEmuGI6nb,drum-and-bass,What the Future Holds,S.P.Y,0.0392,0.665
6ZaDATnn6oFgzC2MNB3TXo,drum-and-bass,Paradise,Various Artists,0.417,0.796
7Bq0mp5rhHX2cLbOTt4j99,drum-and-bass,Looking Glass,BCee,0.248,0.893
4e8HqL0vVLpWM3ANZrrA78,drum-and-bass,In Love,Chase & Status,0.612,0.892
6BWG3qu8sgJKy8GEz2a1ao,drum-and-bass,Light In The Dark (feat. Terri Walker),SpectraSoul,0.173,0.571
3qwKoaBa6UyPOtwnmAWSTS,drum-and-bass,Blame,Hybrid Minds,0.704,0.499
24E2MpUjraoaOB86EfxRnx,drum-and-bass,Pink Flamingos,High Contrast,0.0285,0.778
1eE9naUvPuaow930IRLwt2,drum-and-bass,Far Away,Camo & Krooked,0.0384,0.936
6XsFjjUKZawsUc3rkjhENF,drum-and-bass,Gangsta,Various Artists,0.504,0.992
0GrPvrBGrxwrU7rjlwYZiH,drum-and-bass,My Sunset - Original Mix,Feint,0.323,0.975
38DnxPWyPRoooTeaCIyto1,drum-and-bass,Kingpin - Calyx & Teebee Remix,Friction & Skream,0.7,0.933
1yQI3ySCFA9IpTkvsg6pXW,drum-and-bass,Vultures - Nu:Tone Remix,Jess Mills,0.127,0.722
61kARAu23B3XbliTB8PTJE,drum-and-bass,Anubis,Camo & Krooked,0.0362,0.912
4YsYrYUNs1UC3tEBxrw3h4,drum-and-bass,Bambaata - Break remix,SHY FX,0.435,0.993
6L30mrcUMVQjy3yMG2hCGC,drum-and-bass,Hold On - Original Mix,Various Artists,0.269,0.948
6DEeUrq2VhjAj6KOhZcsu3,drum-and-bass,Me And You,NERO,0.236,0.925
0n6ni8KPVaZWvOVX0SQmbZ,drum-and-bass,Vermillion,Various Artists,0.639,0.889
0EYA1O13PMNRy4o0HRFKdo,drum-and-bass,Vampires - Phetsta Remix,DisasZt & Infame / Camo & Krooked,0.283,0.979
1a40X1CsvTPGkd9KB85d3d,drum-and-bass,Get Dirty - Smooth Remix,Camo & Krooked,0.0718,0.951
2A4Ij58MiGtsYOHBAJ8Wph,drum-and-bass,Out The Blue,Sub Focus,0.261,0.912
2RuBAvgCePBw6YuTOfvLMZ,drum-and-bass,I Remember - J Majik & Wickaman Remix,deadmau5,0.502,0.94
37csgoc5u42HKFfCcBZ5Fp,drum-and-bass,Bang Bang - Original,Benny Page,0.528,0.936
3B39pnLcBpPoeusuGfhnqq,drum-and-bass,Unfaithful,Grafix,0.0721,0.844
08uCcOdR1GlqYcFF9C78qE,drum-and-bass,Soar - Original Mix,Moleman,0.234,0.856
5mY4TjRgv6rdE6IBhnTAQg,drum-and-bass,Diagnosis Murder - Metrik Remix,Bcee & S.P.Y,0.302,0.933
1W2bpF6yRNKvLFqGlhkWeQ,drum-and-bass,Lost,Hybrid Minds,0.037,0.77
1sVixaoUWsvKq8K3KCVdBV,drum-and-bass,The Whistle Song,Netsky,0.603,0.947
0NNp9wLEhE7fzYj9CPJxQv,drum-and-bass,Original Badboy,Original Sin,0.0352,0.965
6I9sncEmtGc9rpKyb8U1f8,drum-and-bass,Kill EVERYBODY,Skrillex,0.629,0.874
3kpG2J03Ep2WNEGpSfxW28,drum-and-bass,Let It Be - DJ Marky & S.P.Y Remix,Various Artists,0.0392,0.903
1H2OWGc0ptCbOcqkoZkLzW,drum-and-bass,Holding On,Grafix,0.222,0.931
7wtTcDRRp9IR8sZmwvaSbT,drum-and-bass,Tell Me Tonight,Various Artists,0.14,0.798
7HyPzvoGgs5SGyrf43aTke,drum-and-bass,Last Time featuring Jenna G,Mutated Forms,0.0782,0.882
780CveSPG5PILZKbgtvg3x,drum-and-bass,Afterthought - Original,Various Artists,0.125,0.617
4YlAdZBuW5mww5GcqZ4aFy,drum-and-bass,I Need Air (feat. Angela Hunte),Magnetic Man,0.391,0.829
4rs8oDGCdkvD8Yj77fJaF4,drum-and-bass,Irresistable - Original Mix,Indivision,0.111,0.893
1YcuJbXT8ZVRVY4VN0WsUu,drum-and-bass,Haters,Various Artists,0.291,0.999
6eS92ssTiUkEiwDQpBwv29,drum-and-bass,Ill Behaviour,Danny Byrd,0.347,0.96
7rvkrfMUtA4k5KRRfREkFy,drum-and-bass,Ghosts n Stuff - Sub Focus Remix,deadmau5,0.292,0.824
7vGWH8cSr389jeNN4fsXYQ,drum-and-bass,Nobody To Love - Radio Edit,Sigma,0.199,0.918
2ZLkC3L8A1Z4klJtaDbpEd,drum-and-bass,Stompbox - Spor Remix,The Qemists,0.31,0.992
4qW3n3tp1MPQ2sxxamy9Xx,drum-and-bass,City 17,Ed Rush,0.328,0.964
5YMLp3LDDY0T5nRaLbLzOH,drum-and-bass,The Ice Dance,Bachelors of Science,0.305,0.939
0lwSGq8WP6QpmERRpWOqjQ,drum-and-bass,Walk and Skank,Serial Killaz,0.599,0.969
5G9gCKGsEtwQlNUqN9nVbS,drum-and-bass,Formatted - Mutated Forms Remix,Various Artists,0.291,0.934
3u1vWoy5SrQyjnQsJGtCQA,drum-and-bass,Witchcraft - Rob Swire's Drum-Step Mix,Pendulum,0.0965,0.88
3cqrkwQDwITnjJkJgHsqUa,drum-and-bass,Metropolis,Adam F,0.159,0.812
6uoajL6rGG8id4AVbKtwqu,drum-and-bass,Fear Not,Logistics,0.0386,0.938
3QWUAMLexvHSOsBEKMilAM,drum-and-bass,Lazerbeam,ShockOne,0.217,0.927
3zW4sW9zklXUCdccgCO14i,drum-and-bass,Magnetic Eyes - Radio Edit,Matrix & Futurebound,0.685,0.943
6qvch1RQg9YYltSDSnAX0f,drum-and-bass,Desert Orgy,Phace & Misanthrop / Phace & Noisia,0.0482,0.699
1apqEUMhPZqBi7zrDqEYIB,drum-and-bass,You,S.P.Y,0.0893,0.873
5iYAoPnkgaeg6IKIRKBaUN,drum-and-bass,Stand Up - Sigma Remix,Various Artists,0.221,0.922
6vFEJz0O28ZwmG00eeRD8u,drum-and-bass,Broken Dreams,Lenzman,0.344,0.965
5zykWuIDJlv5vgsx4HBn4i,drum-and-bass,Feed the Machine - Original,Black Sun Empire,0.0933,0.975
2cxfoVfIzlwgm3uU00sX9m,drum-and-bass,Fighter,Various Artists,0.189,0.945
15UFEvzxlpBXtPiQoGn40r,drum-and-bass,Smash TV,Chase & Status,0.181,0.94
6kSjTqaANVl7eyCYK1mbla,drum-and-bass,Ignition,Various Artists,0.312,0.967
3TSnbRCElN4JzIiemCzY7J,drum-and-bass,Square Feet - Original Mix,Noisia,0.111,0.439
3rPFO1SnHNm0PKIrC5ciA3,drum-and-bass,Dark Rain,Various Artists,0.231,0.886
4tDI4RmuOMdvuENHkkBMAw,drum-and-bass,Pay Your Own Way,Tantrum Desire,0.147,0.93
6UXvye1stGPqosVdj9R8mm,drum-and-bass,On The Run,Electrosoul System,0.0766,0.867
3VPBqHUd17ZvEgabW9ZOUU,drum-and-bass,Ghost Assassin - Original Mix,Maduk,0.0798,0.923
0humH9NX3Pd5pFv5IeuoSB,drum-and-bass,Magnetic,Future Prophecies,0.0336,0.86
7jj3WOz7xCL93T90Ha3deG,drum-and-bass,We All - Blame Remix,Various Artists,0.146,0.916
2Mbuqx8pMpWrOIbhdW9WMT,drum-and-bass,Baltimore,Sigma,0.319,0.874
0aZ51ajBjmDucNRpqmT8zt,drum-and-bass,Wishing Well (Danny Byrd Remix),Various Artists,0.379,0.861
53wlp8WZNCN4y4hz6LLwo8,drum-and-bass,Stories Can Wait - Original Mix,Submatik,0.298,0.849
68zp0wfWUW3lSzI6YlMzDu,drum-and-bass,Mass Hysteria - Hive Remix,Dieselboy Presents,0.351,0.979
2EHIRmTzDJhMtikuT86FyG,drum-and-bass,In The Summer - Brookes Brothers Remix,Crystal Fighters,0.402,0.926
2XbljKSyUiwRs5PtVzCqcf,drum-and-bass,Tripel - Original,Black Sun Empire,0.0315,0.945
0vsOxIBK36keLH8Bezie9A,drum-and-bass,Different,Pendulum,0.147,0.977
3GNJ5dPsEtJHnbSyAnI8fJ,drum-and-bass,In the Future,Camo & Krooked,0.124,0.806
1ymVoSCMTV5b7urFJRoFhS,drum-and-bass,Machine,Logistics,0.925,0.996
44ADJ1ToEv1E2Nz7tlO9fU,drum-and-bass,Take You Higher,Various Artists,0.441,0.965
62xdhTIBPHZ0sNkBkmqsNM,drum-and-bass,Anticipate (feat. Sam Frank) - Netsky Remix,Skream,0.454,0.809
7aTCo6r4tLZ0siLFwcmpJ1,drum-and-bass,Born To Rise,The Prototypes,0.0548,0.703
7KzoIFPCgkzhQSvuQvBt4E,drum-and-bass,The Hurting,Various Artists,0.261,0.785
2b1I0nGlLbgmQlMQIdEgci,drum-and-bass,Die For You – Shockone Rmx,Cutline,0.0753,0.873
3COuniT07kL55ebAUg1TFa,drum-and-bass,Through The Night - Club Mix,Drumsound & Bassline Smith,0.354,0.96
5mL2kXUpwh6Ea37xfvfeo0,drum-and-bass,Soul Purge - Original mix,Noisia,0.523,0.753
3uQhoTXwt4fFjgSisYImJ0,drum-and-bass,Don't Look Down (feat. Calyx & Teebee),Break,0.108,0.937
1SEPNX4M86N7skvm2e2Rhb,drum-and-bass,Snow,Various Artists,0.843,0.936
5JtGlgYtvcFZKbPCBZYXlo,drum-and-bass,Numbers - Camo & Krooked Remix,Various Artists,0.378,0.817
4GMeWXUXglYtxugZxqzIfu,drum-and-bass,Music In My Mind,Adam F,0.206,0.971
66sJkFFiyzm6dNg4MwySh0,drum-and-bass,Just Hold On,Camo & Krooked,0.291,0.992
3ai99OqgW33tw5T3bgoIT6,drum-and-bass,All Fall Down,Camo & Krooked,0.0719,0.85
5RgsBjU2aCCKQJG0JjtwTZ,drum-and-bass,We Can Only Live Today (Puppy) - Original,Netsky,0.809,0.8
2c72mb7z1MOSvCobax9upQ,drum-and-bass,Hot Right Now - Camo & Krooked Remix,DJ Fresh,0.369,0.945
5cfRhJ85Xhay4hUNVgK2M4,drum-and-bass,Save The World - Futurebound & Metrik Remix,Swedish House Mafia,0.0382,0.872
0ZcR8LX5cGLxr2v93WUIFO,drum-and-bass,Machine Gun - 16 Bit Remix,Noisia,0.305,0.885
4IwnNqIML38mYMXGKVsScD,drum-and-bass,Voodoo People (Pendulum Mix),The Prodigy,0.512,0.963
3xYqSanPXjrFzcu4jO0oTv,dub,Beasts In The Basement,Reso,0.0768,0.872
295MuWKCN5Zmk3BnRtwBAR,dub,Trapdoor - Original Mix,Feed Me,0.523,0.68
1RJZLVGpBG9nNZiHRQSWTp,dub,Recess,Skrillex,0.132,0.93
5crHvEPQ13FbQGQSscm5Ns,dub,Feel the Love (feat. John Newman) - Radio Edit,Rudimental,0.245,0.677
6mOex0b8muOcZDTBAwKBXn,dub,Dum Dum,Baauer,0.644,0.81
17RhmMCr32fQPwgJyqJNs3,dub,A Brief Tutorial On Dubstep Production,Dubba Jonny,0.763,0.715
3whsmPRiQBK1VSkZt9GJl1,dub,Etude,NERO,0.155,0.703
1r6joCg95nw0ILOht6oqQC,dub,Galvanize,Datsik,0.0671,0.725
3E5HyyWf8gkV5dTdc1peCO,dub,X Gon' Give It to Ya (Cold Chill Remix),Various Artists,0.598,0.879
2QNmH8xLdi7hQu6YkpVgwL,dub,Dubwoofer Substep,Omnitica,0.103,0.837
2HWxVlCeGGPerBOJr0ML43,dub,Heads Up - 2011 Version,Bassnectar,0.281,0.95
5gfQQoGnAwmO74Ln8lVhWn,dub,The Vision (Let Me Breathe),Joker,0.137,0.567
7lftiY4q9jSBT1hPnwF2u5,dub,What Is Light? Where Is Laughter? (Skrillex Remix),Twin Atlantic,0.392,0.987
4z0xSuRXmLMEYaX6bF79qn,dub,Daydreamer (feat. Example) - Dillon Francis Remix,Flux Pavilion,0.344,0.878
5WlUplaVMvwsXKxzn9VDeq,dub,BassWaves,Dubstep Anthems,0.488,0.85
5xFC7TVrn3pjnnBLWUDI7I,dub,Need You,Datsik,0.179,0.93
2aqbz3zEcgIyz23VCVc6xH,dub,U R So Fucked,Infected Mushroom,0.254,0.789
3H25APFLbS8WnpcaTnKWnu,dub,Call Your Girlfriend - Feed Me Remix,Robyn,0.597,0.88
4KzFap4SNIx9D0LZzR1pNd,dub,Secrets (Dubstep Remix),Various Artists,0.436,0.963
6nVEdIiB3h5b2TbQhFnQUk,dub,Get Free,Major Lazer,0.797,0.539
2D3rFGmbygUZ0167aBjnxn,dub,Can't Keep Me Down,Cypress Hill,0.677,0.87
0RPNrbL7zGfUriGymkkj85,dub,Love Has Gone,Netsky,0.241,0.925
6TKZwaoRVrWqnaxD8jqx9T,dub,Diplodocus - Kill The Noise Remix,Noisia,0.274,0.968
4D4vEbWWVqW1FI46vTBBqd,dub,Under The Sheets - Jakwob Remix,Ellie Goulding,0.0601,0.886
0XST3WZAHX3VUG6UxoqO2X,dub,Incredible - Original Mix,Carnage,0.0544,0.827
5AMxVSn63Yi3UCO2njlvvW,dub,End Credits,Chase & Status,0.0678,0.813
